start_time,end_time,frequency,pitch
44.94,44.96,233.08188075904496,58.0
44.96,45.0,236.4721347825532,58.24999999999999
45.0,45.02,239.91170118635668,58.5
45.02,45.04,250.53349964647214,59.249999999999986
45.04,45.06,254.17759331190004,59.5
45.06,45.1,261.6255653005986,60.0
45.1,45.12,265.4309967761148,60.249999999999986
45.12,45.18,261.6255653005986,60.0
45.18,45.22,257.8746915402353,59.74999999999999
45.22,45.26,254.17759331190004,59.5
45.26,45.3,250.53349964647214,59.249999999999986
45.3,45.32,254.17759331190004,59.5
45.32,45.46,257.8746915402353,59.74999999999999
45.46,45.5,250.53349964647214,59.249999999999986
45.5,45.54,243.40129723554335,58.75
45.54,45.56,239.91170118635668,58.5
45.56,45.62,236.4721347825532,58.24999999999999
45.62,45.64,233.08188075904496,58.0
45.64,45.66,236.4721347825532,58.24999999999999
45.66,45.68,246.94165062806206,58.99999999999999
45.68,45.7,257.8746915402353,59.74999999999999
45.7,45.74,265.4309967761148,60.249999999999986
45.74,45.76,261.6255653005986,60.0
45.76,45.78,257.8746915402353,59.74999999999999
45.78,45.8,250.53349964647214,59.249999999999986
45.84,45.86,269.2917795270241,60.49999999999999
45.86,45.9,265.4309967761148,60.249999999999986
45.9,45.92,261.6255653005986,60.0
45.92,45.94,257.8746915402353,59.74999999999999
45.94,45.96,254.17759331190004,59.5
45.96,45.98,226.44649206156825,57.49999999999999
45.98,46.0,233.08188075904496,58.0
46.0,46.02,236.4721347825532,58.24999999999999
46.02,46.06,233.08188075904496,58.0
46.06,46.08,229.74023213403103,57.75
46.08,46.1,233.08188075904496,58.0
46.1,46.16,236.4721347825532,58.24999999999999
46.16,46.24,233.08188075904496,58.0
46.24,46.28,236.4721347825532,58.24999999999999
46.28,46.3,250.53349964647214,59.249999999999986
46.3,46.32,257.8746915402353,59.74999999999999
46.32,46.34,261.6255653005986,60.0
46.34,46.38,265.4309967761148,60.249999999999986
46.38,46.56,261.6255653005986,60.0
46.56,46.58,257.8746915402353,59.74999999999999
46.58,46.76,261.6255653005986,60.0
46.76,46.82,265.4309967761148,60.249999999999986
46.82,46.84,261.6255653005986,60.0
46.84,46.92,257.8746915402353,59.74999999999999
46.92,46.98,261.6255653005986,60.0
46.98,47.0,257.8746915402353,59.74999999999999
47.04,47.06,315.65242990842006,63.25000000000001
47.06,47.14,311.1269837220809,63.0
47.14,47.16,320.24370022528126,63.49999999999999
47.16,47.18,334.42210013280527,64.25
47.18,47.24,354.30787302883596,65.25
47.24,47.28,349.2282314330039,65.0
47.28,47.3,344.2214156497103,64.74999999999999
47.3,47.32,339.28638158974695,64.5
47.32,47.34,334.42210013280527,64.25
47.34,47.4,324.90175210668986,63.75
47.4,47.42,320.24370022528126,63.49999999999999
47.42,47.44,315.65242990842006,63.25000000000001
47.44,47.46,311.1269837220809,63.0
47.46,47.48,302.2698024407796,62.499999999999986
47.48,47.5,285.30470202322215,61.5
47.5,47.52,281.2143451832947,61.24999999999999
47.52,47.56,265.4309967761148,60.249999999999986
47.56,47.58,261.6255653005986,60.0
47.62,47.66,297.93622032611637,62.25
47.66,47.7,293.6647679174076,61.99999999999999
47.7,47.84,289.45455447340026,61.749999999999986
47.84,47.92,306.66641795877985,62.74999999999999
47.92,47.94,302.2698024407796,62.499999999999986
47.94,47.98,297.93622032611637,62.25
47.98,48.02,289.45455447340026,61.749999999999986
48.62,48.64,297.93622032611637,62.25
48.64,48.68,289.45455447340026,61.749999999999986
48.68,48.7,285.30470202322215,61.5
48.7,48.78,281.2143451832947,61.24999999999999
48.78,48.84,285.30470202322215,61.5
48.84,48.92,289.45455447340026,61.749999999999986
48.92,48.96,285.30470202322215,61.5
48.96,49.0,281.2143451832947,61.24999999999999
49.0,49.04,285.30470202322215,61.5
49.04,49.06,289.45455447340026,61.749999999999986
49.06,49.1,297.93622032611637,62.25
49.1,49.18,302.2698024407796,62.499999999999986
49.18,49.24,297.93622032611637,62.25
49.86,49.88,285.30470202322215,61.5
49.88,50.0,281.2143451832947,61.24999999999999
50.0,50.04,285.30470202322215,61.5
50.04,50.06,289.45455447340026,61.749999999999986
50.06,50.12,297.93622032611637,62.25
50.12,50.14,293.6647679174076,61.99999999999999
50.14,50.16,289.45455447340026,61.749999999999986
50.16,50.18,285.30470202322215,61.5
50.18,50.22,281.2143451832947,61.24999999999999
50.22,50.26,277.1826309768721,60.999999999999986
50.26,50.3,281.2143451832947,61.24999999999999
50.3,50.32,297.93622032611637,62.25
50.32,50.34,302.2698024407796,62.499999999999986
50.34,50.36,306.66641795877985,62.74999999999999
50.36,50.38,311.1269837220809,63.0
50.38,50.42,306.66641795877985,62.74999999999999
50.42,50.44,302.2698024407796,62.499999999999986
50.44,50.46,297.93622032611637,62.25
50.68,50.7,595.8724406522327,74.25
50.72,50.74,587.3295358348151,74.0
50.76,50.78,578.9091089468005,73.74999999999999
50.82,50.92,515.7493830804707,71.75
51.12,51.16,466.1637615180899,69.99999999999999
51.16,51.2,459.48046426806206,69.75
51.2,51.22,466.1637615180899,69.99999999999999
51.22,51.24,472.9442695651064,70.25
51.24,51.26,493.8833012561241,71.0
51.26,51.36,515.7493830804707,71.75
51.36,51.54,523.2511306011972,72.0
51.54,51.56,530.8619935522296,72.24999999999999
51.56,51.68,523.2511306011972,72.0
51.88,51.92,265.4309967761148,60.249999999999986
51.92,51.96,261.6255653005986,60.0
51.96,51.98,257.8746915402353,59.74999999999999
51.98,52.02,261.6255653005986,60.0
52.02,52.08,257.8746915402353,59.74999999999999
52.08,52.14,261.6255653005986,60.0
52.14,52.18,257.8746915402353,59.74999999999999
52.18,52.22,254.17759331190004,59.5
52.22,52.3,250.53349964647214,59.249999999999986
52.48,52.56,265.4309967761148,60.249999999999986
52.56,52.58,261.6255653005986,60.0
52.58,52.6,523.2511306011972,72.0
52.6,52.62,257.8746915402353,59.74999999999999
52.62,52.68,254.17759331190004,59.5
52.68,52.74,257.8746915402353,59.74999999999999
52.74,52.76,261.6255653005986,60.0
52.76,52.78,265.4309967761148,60.249999999999986
52.78,52.8,269.2917795270241,60.49999999999999
52.8,52.82,273.20871865616647,60.75
52.82,52.84,269.2917795270241,60.49999999999999
52.84,52.9,523.2511306011972,72.0
52.9,52.96,515.7493830804707,71.75
53.64,53.66,311.1269837220809,63.0
53.66,53.7,315.65242990842006,63.25000000000001
53.7,53.72,306.66641795877985,62.74999999999999
53.76,53.78,530.8619935522296,72.24999999999999
53.78,53.82,523.2511306011972,72.0
53.82,53.84,515.7493830804707,71.75
54.06,54.08,530.8619935522296,72.24999999999999
54.08,54.1,523.2511306011972,72.0
54.1,54.18,515.7493830804707,71.75
54.18,54.22,501.0669992929443,71.25
54.36,54.42,472.9442695651064,70.25
54.42,54.44,466.1637615180899,69.99999999999999
54.44,54.46,459.48046426806206,69.75
54.46,54.48,440.0,69.0
54.5,54.52,486.8025944710867,70.75
54.52,54.56,472.9442695651064,70.25
54.56,54.58,466.1637615180899,69.99999999999999
54.58,54.64,459.48046426806206,69.75
54.64,54.72,466.1637615180899,69.99999999999999
54.72,54.74,459.48046426806206,69.75
54.84,54.88,289.45455447340026,61.749999999999986
54.88,54.9,285.30470202322215,61.5
54.9,54.98,281.2143451832947,61.24999999999999
54.98,55.0,293.6647679174076,61.99999999999999
55.0,55.06,302.2698024407796,62.499999999999986
55.06,55.08,297.93622032611637,62.25
55.08,55.12,289.45455447340026,61.749999999999986
55.12,55.14,285.30470202322215,61.5
55.14,55.22,281.2143451832947,61.24999999999999
55.22,55.24,285.30470202322215,61.5
55.24,55.26,297.93622032611637,62.25
55.26,55.28,302.2698024407796,62.499999999999986
55.28,55.34,306.66641795877985,62.74999999999999
55.34,55.36,302.2698024407796,62.499999999999986
55.36,55.38,297.93622032611637,62.25
55.38,55.4,293.6647679174076,61.99999999999999
55.4,55.42,289.45455447340026,61.749999999999986
55.42,55.46,285.30470202322215,61.5
55.64,55.7,587.3295358348151,74.0
55.7,55.72,578.9091089468005,73.74999999999999
55.72,55.74,570.6094040464443,73.5
55.78,55.8,523.2511306011972,72.0
55.8,55.94,515.7493830804707,71.75
56.08,56.14,466.1637615180899,69.99999999999999
56.14,56.16,472.9442695651064,70.25
56.16,56.18,479.82340237271336,70.5
56.18,56.2,493.8833012561241,71.0
56.22,56.4,523.2511306011972,72.0
56.4,56.48,530.8619935522296,72.24999999999999
56.48,56.52,523.2511306011972,72.0
56.52,56.54,515.7493830804707,71.75
56.96,57.0,250.53349964647214,59.249999999999986
57.0,57.02,254.17759331190004,59.5
57.02,57.08,257.8746915402353,59.74999999999999
57.08,57.1,254.17759331190004,59.5
57.1,57.12,250.53349964647214,59.249999999999986
57.12,57.14,239.91170118635668,58.5
57.14,57.18,236.4721347825532,58.24999999999999
57.18,57.22,239.91170118635668,58.5
57.28,57.4,306.66641795877985,62.74999999999999
57.4,57.42,315.65242990842006,63.25000000000001
57.42,57.44,329.6275569128699,63.999999999999986
57.44,57.46,339.28638158974695,64.5
57.46,57.56,349.2282314330039,65.0
57.56,57.58,344.2214156497103,64.74999999999999
57.58,57.6,339.28638158974695,64.5
57.62,57.66,349.2282314330039,65.0
57.7,57.76,349.2282314330039,65.0
57.76,57.78,354.30787302883596,65.25
57.78,57.84,349.2282314330039,65.0
57.84,57.92,354.30787302883596,65.25
57.92,57.94,349.2282314330039,65.0
57.94,57.96,339.28638158974695,64.5
57.96,57.98,334.42210013280527,64.25
57.98,58.0,306.66641795877985,62.74999999999999
58.0,58.02,302.2698024407796,62.499999999999986
58.02,58.04,297.93622032611637,62.25
58.04,58.1,293.6647679174076,61.99999999999999
58.1,58.24,297.93622032611637,62.25
58.24,58.28,293.6647679174076,61.99999999999999
58.28,58.32,289.45455447340026,61.749999999999986
58.32,58.34,297.93622032611637,62.25
58.34,58.36,306.66641795877985,62.74999999999999
58.36,58.38,311.1269837220809,63.0
58.38,58.4,306.66641795877985,62.74999999999999
58.4,58.42,302.2698024407796,62.499999999999986
58.42,58.44,297.93622032611637,62.25
58.44,58.46,293.6647679174076,61.99999999999999
58.46,58.48,315.65242990842006,63.25000000000001
58.48,58.56,320.24370022528126,63.49999999999999
58.56,58.58,311.1269837220809,63.0
58.58,58.64,306.66641795877985,62.74999999999999
58.64,58.66,311.1269837220809,63.0
58.66,58.72,315.65242990842006,63.25000000000001
58.72,58.74,311.1269837220809,63.0
58.74,58.76,302.2698024407796,62.499999999999986
58.76,58.78,293.6647679174076,61.99999999999999
58.78,58.8,285.30470202322215,61.5
58.8,58.82,281.2143451832947,61.24999999999999
58.82,58.84,265.4309967761148,60.249999999999986
58.84,58.88,261.6255653005986,60.0
58.88,58.9,265.4309967761148,60.249999999999986
58.9,58.92,273.20871865616647,60.75
58.92,58.94,281.2143451832947,61.24999999999999
58.94,58.96,289.45455447340026,61.749999999999986
58.96,58.98,293.6647679174076,61.99999999999999
58.98,59.0,289.45455447340026,61.749999999999986
59.0,59.02,285.30470202322215,61.5
59.02,59.04,281.2143451832947,61.24999999999999
59.04,59.06,269.2917795270241,60.49999999999999
59.06,59.14,265.4309967761148,60.249999999999986
59.14,59.2,261.6255653005986,60.0
59.2,59.24,257.8746915402353,59.74999999999999
59.24,59.26,261.6255653005986,60.0
59.26,59.44,265.4309967761148,60.249999999999986
59.44,59.46,257.8746915402353,59.74999999999999
59.46,59.48,243.40129723554335,58.75
59.48,59.5,239.91170118635668,58.5
59.5,59.52,236.4721347825532,58.24999999999999
59.52,59.6,233.08188075904496,58.0
59.6,59.68,236.4721347825532,58.24999999999999
59.68,59.72,233.08188075904496,58.0
59.72,59.76,236.4721347825532,58.24999999999999
59.76,59.78,243.40129723554335,58.75
59.78,59.86,285.30470202322215,61.5
59.86,59.92,281.2143451832947,61.24999999999999
59.92,59.94,293.6647679174076,61.99999999999999
59.94,59.96,302.2698024407796,62.499999999999986
59.96,60.0,306.66641795877985,62.74999999999999
60.0,60.02,302.2698024407796,62.499999999999986
60.02,60.04,293.6647679174076,61.99999999999999
60.04,60.06,289.45455447340026,61.749999999999986
60.06,60.08,285.30470202322215,61.5
60.08,60.12,281.2143451832947,61.24999999999999
60.12,60.14,277.1826309768721,60.999999999999986
60.14,60.16,273.20871865616647,60.75
60.16,60.2,281.2143451832947,61.24999999999999
60.2,60.22,297.93622032611637,62.25
60.22,60.24,302.2698024407796,62.499999999999986
60.24,60.26,306.66641795877985,62.74999999999999
60.26,60.28,311.1269837220809,63.0
60.28,60.32,306.66641795877985,62.74999999999999
60.32,60.34,302.2698024407796,62.499999999999986
60.74,60.84,515.7493830804707,71.75
61.04,61.1,466.1637615180899,69.99999999999999
61.1,61.12,479.82340237271336,70.5
61.16,61.22,523.2511306011972,72.0
61.22,61.26,515.7493830804707,71.75
61.26,61.34,523.2511306011972,72.0
61.34,61.4,515.7493830804707,71.75
61.4,61.44,523.2511306011972,72.0
61.44,61.48,530.8619935522296,72.24999999999999
61.48,61.52,523.2511306011972,72.0
61.7,61.76,281.2143451832947,61.24999999999999
61.78,61.82,265.4309967761148,60.249999999999986
61.82,61.9,261.6255653005986,60.0
61.9,61.98,257.8746915402353,59.74999999999999
61.98,62.04,261.6255653005986,60.0
62.04,62.06,257.8746915402353,59.74999999999999
62.06,62.12,254.17759331190004,59.5
62.14,62.22,250.53349964647214,59.249999999999986
62.22,62.24,243.40129723554335,58.75
62.24,62.26,239.91170118635668,58.5
62.26,62.3,236.4721347825532,58.24999999999999
62.3,62.32,239.91170118635668,58.5
62.32,62.36,243.40129723554335,58.75
62.36,62.38,250.53349964647214,59.249999999999986
62.38,62.4,254.17759331190004,59.5
62.4,62.42,257.8746915402353,59.74999999999999
62.42,62.5,261.6255653005986,60.0
62.5,62.58,257.8746915402353,59.74999999999999
62.68,62.74,265.4309967761148,60.249999999999986
62.74,62.84,261.6255653005986,60.0
62.84,62.86,257.8746915402353,59.74999999999999
62.86,62.92,261.6255653005986,60.0
62.92,62.94,257.8746915402353,59.74999999999999
63.02,63.06,265.4309967761148,60.249999999999986
63.1,63.16,281.2143451832947,61.24999999999999
63.4,63.42,523.2511306011972,72.0
63.42,63.44,515.7493830804707,71.75
63.56,63.58,315.65242990842006,63.25000000000001
63.58,63.6,306.66641795877985,62.74999999999999
63.66,63.7,530.8619935522296,72.24999999999999
63.7,63.76,523.2511306011972,72.0
63.76,63.8,515.7493830804707,71.75
63.96,64.14,515.7493830804707,71.75
64.26,64.28,486.8025944710867,70.75
64.28,64.3,479.82340237271336,70.5
64.3,64.32,472.9442695651064,70.25
64.32,64.38,466.1637615180899,69.99999999999999
64.38,64.46,472.9442695651064,70.25
64.46,64.48,466.1637615180899,69.99999999999999
64.48,64.56,459.48046426806206,69.75
64.56,64.6,472.9442695651064,70.25
64.6,64.62,466.1637615180899,69.99999999999999
64.62,64.64,459.48046426806206,69.75
64.64,64.66,452.8929841231365,69.5
64.72,64.8,285.30470202322215,61.5
64.8,64.86,281.2143451832947,61.24999999999999
64.86,64.88,285.30470202322215,61.5
64.88,64.9,297.93622032611637,62.25
64.9,64.96,302.2698024407796,62.499999999999986
64.96,64.98,297.93622032611637,62.25
64.98,65.02,289.45455447340026,61.749999999999986
65.02,65.06,285.30470202322215,61.5
65.06,65.1,281.2143451832947,61.24999999999999
65.1,65.14,285.30470202322215,61.5
65.14,65.16,293.6647679174076,61.99999999999999
65.16,65.18,302.2698024407796,62.499999999999986
65.18,65.24,306.66641795877985,62.74999999999999
65.24,65.34,297.93622032611637,62.25
65.34,65.36,302.2698024407796,62.499999999999986
69.3,69.36,281.2143451832947,61.24999999999999
69.36,69.38,277.1826309768721,60.999999999999986
69.38,69.4,269.2917795270241,60.49999999999999
69.4,69.42,265.4309967761148,60.249999999999986
69.48,69.52,281.2143451832947,61.24999999999999
69.52,69.54,277.1826309768721,60.999999999999986
69.54,69.58,265.4309967761148,60.249999999999986
69.58,69.64,254.17759331190004,59.5
69.7,69.76,285.30470202322215,61.5
69.76,69.78,289.45455447340026,61.749999999999986
69.78,69.8,285.30470202322215,61.5
69.8,69.82,289.45455447340026,61.749999999999986
69.82,69.86,297.93622032611637,62.25
69.86,69.88,302.2698024407796,62.499999999999986
69.88,69.92,306.66641795877985,62.74999999999999
69.92,69.94,302.2698024407796,62.499999999999986
69.94,69.96,297.93622032611637,62.25
69.96,69.98,289.45455447340026,61.749999999999986
69.98,70.02,281.2143451832947,61.24999999999999
70.02,70.06,285.30470202322215,61.5
70.06,70.2,289.45455447340026,61.749999999999986
70.2,70.24,281.2143451832947,61.24999999999999
70.24,70.28,289.45455447340026,61.749999999999986
70.28,70.32,293.6647679174076,61.99999999999999
70.32,70.34,289.45455447340026,61.749999999999986
70.34,70.42,297.93622032611637,62.25
70.42,70.44,293.6647679174076,61.99999999999999
70.44,70.48,297.93622032611637,62.25
71.6,71.62,285.30470202322215,61.5
71.62,71.64,281.2143451832947,61.24999999999999
71.64,71.66,277.1826309768721,60.999999999999986
71.68,71.78,265.4309967761148,60.249999999999986
71.82,71.84,570.6094040464443,73.5
71.84,71.96,587.3295358348151,74.0
71.96,71.98,578.9091089468005,73.74999999999999
71.98,72.0,554.3652619537442,72.99999999999999
72.0,72.02,538.5835590540484,72.5
72.02,72.04,530.8619935522296,72.24999999999999
72.04,72.06,523.2511306011972,72.0
72.06,72.16,515.7493830804707,71.75
72.24,72.26,452.8929841231365,69.5
72.26,72.36,446.39994737251044,69.25
72.36,72.42,440.0,69.0
72.42,72.46,446.39994737251044,69.25
72.46,72.54,452.8929841231365,69.5
72.54,72.6,446.39994737251044,69.25
72.6,72.62,452.8929841231365,69.5
72.62,72.64,459.48046426806206,69.75
72.64,72.68,466.1637615180899,69.99999999999999
72.68,72.74,459.48046426806206,69.75
72.74,72.76,452.8929841231365,69.5
72.76,72.78,446.39994737251044,69.25
72.78,72.8,440.0,69.0
72.8,72.84,446.39994737251044,69.25
72.84,72.86,452.8929841231365,69.5
72.86,72.88,459.48046426806206,69.75
72.88,72.92,452.8929841231365,69.5
72.92,72.94,446.39994737251044,69.25
73.42,73.48,315.65242990842006,63.25000000000001
73.48,73.5,320.24370022528126,63.49999999999999
73.5,73.52,329.6275569128699,63.999999999999986
73.52,73.54,334.42210013280527,64.25
73.54,73.56,339.28638158974695,64.5
73.56,73.58,344.2214156497103,64.74999999999999
73.58,73.62,349.2282314330039,65.0
73.62,73.64,344.2214156497103,64.74999999999999
73.64,73.68,339.28638158974695,64.5
73.68,73.7,334.42210013280527,64.25
73.8,73.82,369.9944227116344,66.0
73.9,73.98,501.0669992929443,71.25
73.98,74.0,493.8833012561241,71.0
74.0,74.08,486.8025944710867,70.75
74.08,74.1,493.8833012561241,71.0
74.1,74.12,501.0669992929443,71.25
74.12,74.14,508.3551866238001,71.49999999999999
74.14,74.26,530.8619935522296,72.24999999999999
74.26,74.28,570.6094040464443,73.5
74.28,74.3,578.9091089468005,73.74999999999999
74.3,74.34,595.8724406522327,74.25
74.34,74.44,587.3295358348151,74.0
74.44,74.46,578.9091089468005,73.74999999999999
74.46,74.48,538.5835590540484,72.5
74.48,74.52,530.8619935522296,72.24999999999999
74.52,74.6,523.2511306011972,72.0
74.64,74.76,281.2143451832947,61.24999999999999
74.76,74.78,285.30470202322215,61.5
74.78,74.8,297.93622032611637,62.25
74.8,74.86,302.2698024407796,62.499999999999986
74.86,74.88,297.93622032611637,62.25
74.88,74.9,289.45455447340026,61.749999999999986
74.9,74.94,285.30470202322215,61.5
74.94,75.0,281.2143451832947,61.24999999999999
75.0,75.02,285.30470202322215,61.5
75.02,75.04,289.45455447340026,61.749999999999986
75.04,75.06,297.93622032611637,62.25
75.06,75.08,302.2698024407796,62.499999999999986
75.08,75.14,306.66641795877985,62.74999999999999
75.14,75.18,302.2698024407796,62.499999999999986
75.18,75.24,297.93622032611637,62.25
75.24,75.26,302.2698024407796,62.499999999999986
75.26,75.28,306.66641795877985,62.74999999999999
75.38,75.42,459.48046426806206,69.75
75.42,75.44,466.1637615180899,69.99999999999999
75.44,75.48,472.9442695651064,70.25
75.82,75.84,466.1637615180899,69.99999999999999
75.84,75.98,459.48046426806206,69.75
75.98,76.02,466.1637615180899,69.99999999999999
76.02,76.06,472.9442695651064,70.25
76.06,76.1,466.1637615180899,69.99999999999999
76.1,76.16,459.48046426806206,69.75
76.54,76.62,459.48046426806206,69.75
76.62,76.64,466.1637615180899,69.99999999999999
76.64,76.72,459.48046426806206,69.75
77.12,77.16,265.4309967761148,60.249999999999986
77.16,77.18,269.2917795270241,60.49999999999999
77.18,77.2,277.1826309768721,60.999999999999986
77.2,77.24,281.2143451832947,61.24999999999999
77.24,77.26,285.30470202322215,61.5
77.26,77.28,289.45455447340026,61.749999999999986
77.28,77.3,293.6647679174076,61.99999999999999
77.3,77.34,297.93622032611637,62.25
77.34,77.36,293.6647679174076,61.99999999999999
77.36,77.38,289.45455447340026,61.749999999999986
77.38,77.4,281.2143451832947,61.24999999999999
77.4,77.42,269.2917795270241,60.49999999999999
77.42,77.48,265.4309967761148,60.249999999999986
77.48,77.5,269.2917795270241,60.49999999999999
77.5,77.54,273.20871865616647,60.75
77.54,77.58,277.1826309768721,60.999999999999986
77.58,77.6,273.20871865616647,60.75
77.6,77.62,265.4309967761148,60.249999999999986
77.68,77.7,285.30470202322215,61.5
77.7,77.72,281.2143451832947,61.24999999999999
77.72,77.74,277.1826309768721,60.999999999999986
77.74,77.76,273.20871865616647,60.75
77.76,77.78,265.4309967761148,60.249999999999986
77.78,77.8,250.53349964647214,59.249999999999986
77.8,77.86,257.8746915402353,59.74999999999999
77.86,77.9,254.17759331190004,59.5
77.9,77.96,250.53349964647214,59.249999999999986
79.48,79.5,257.8746915402353,59.74999999999999
79.5,79.54,254.17759331190004,59.5
79.54,79.56,257.8746915402353,59.74999999999999
79.56,79.58,261.6255653005986,60.0
79.58,79.64,265.4309967761148,60.249999999999986
79.64,79.68,281.2143451832947,61.24999999999999
79.68,79.7,285.30470202322215,61.5
79.7,79.74,293.6647679174076,61.99999999999999
79.74,79.8,289.45455447340026,61.749999999999986
79.8,79.82,297.93622032611637,62.25
79.82,79.84,293.6647679174076,61.99999999999999
79.84,79.88,289.45455447340026,61.749999999999986
79.88,79.94,297.93622032611637,62.25
79.94,80.02,293.6647679174076,61.99999999999999
80.02,80.04,297.93622032611637,62.25
80.04,80.08,302.2698024407796,62.499999999999986
80.08,80.1,306.66641795877985,62.74999999999999
80.12,80.3,349.2282314330039,65.0
80.3,80.38,354.30787302883596,65.25
80.5,80.56,349.2282314330039,65.0
80.56,80.6,344.2214156497103,64.74999999999999
80.6,80.62,349.2282314330039,65.0
80.62,80.68,354.30787302883596,65.25
80.68,80.94,349.2282314330039,65.0
80.94,80.96,359.46139971304194,65.49999999999999
80.96,80.98,375.37611551499083,66.24999999999999
80.98,81.0,386.3754752821259,66.75
81.0,81.36,391.99543598174927,66.99999999999999
81.36,81.4,386.3754752821259,66.75
81.4,81.46,391.99543598174927,66.99999999999999
81.48,81.5,243.40129723554335,58.75
81.5,81.52,246.94165062806206,58.99999999999999
81.52,81.54,254.17759331190004,59.5
81.54,81.56,257.8746915402353,59.74999999999999
81.56,81.58,261.6255653005986,60.0
81.58,81.64,257.8746915402353,59.74999999999999
81.64,81.66,250.53349964647214,59.249999999999986
81.7,81.72,261.6255653005986,60.0
81.72,81.74,257.8746915402353,59.74999999999999
81.74,81.8,254.17759331190004,59.5
81.8,81.82,243.40129723554335,58.75
81.82,81.84,236.4721347825532,58.24999999999999
81.84,81.86,233.08188075904496,58.0
81.86,81.92,236.4721347825532,58.24999999999999
81.92,81.94,239.91170118635668,58.5
81.94,81.96,236.4721347825532,58.24999999999999
81.96,81.98,239.91170118635668,58.5
81.98,82.0,246.94165062806206,58.99999999999999
82.0,82.02,250.53349964647214,59.249999999999986
82.02,82.1,257.8746915402353,59.74999999999999
82.1,82.12,254.17759331190004,59.5
82.12,82.2,250.53349964647214,59.249999999999986
82.2,82.24,254.17759331190004,59.5
82.24,82.26,257.8746915402353,59.74999999999999
82.26,82.28,261.6255653005986,60.0
82.28,82.34,265.4309967761148,60.249999999999986
82.34,82.38,269.2917795270241,60.49999999999999
82.38,82.4,273.20871865616647,60.75
82.4,82.42,281.2143451832947,61.24999999999999
82.42,82.46,289.45455447340026,61.749999999999986
82.46,82.48,293.6647679174076,61.99999999999999
82.48,82.54,281.2143451832947,61.24999999999999
82.54,82.56,250.53349964647214,59.249999999999986
82.56,82.62,254.17759331190004,59.5
82.62,82.64,250.53349964647214,59.249999999999986
82.64,82.66,236.4721347825532,58.24999999999999
82.66,82.72,233.08188075904496,58.0
82.72,82.74,236.4721347825532,58.24999999999999
82.74,82.76,243.40129723554335,58.75
82.76,82.78,250.53349964647214,59.249999999999986
82.78,82.8,257.8746915402353,59.74999999999999
82.8,82.92,261.6255653005986,60.0
82.92,82.94,265.4309967761148,60.249999999999986
82.94,82.98,386.3754752821259,66.75
82.98,83.0,391.99543598174927,66.99999999999999
83.0,83.02,397.69714089208446,67.25
83.02,83.18,391.99543598174927,66.99999999999999
83.32,83.36,334.42210013280527,64.25
83.36,83.38,339.28638158974695,64.5
83.38,83.46,349.2282314330039,65.0
83.46,83.48,354.30787302883596,65.25
83.48,83.84,349.2282314330039,65.0
83.84,83.9,354.30787302883596,65.25
83.9,83.94,349.2282314330039,65.0
83.94,83.98,344.2214156497103,64.74999999999999
83.98,84.0,339.28638158974695,64.5
84.0,84.02,329.6275569128699,63.999999999999986
84.02,84.04,306.66641795877985,62.74999999999999
84.04,84.06,297.93622032611637,62.25
84.06,84.4,293.6647679174076,61.99999999999999
84.48,84.52,265.4309967761148,60.249999999999986
84.52,84.6,261.6255653005986,60.0
84.6,84.62,269.2917795270241,60.49999999999999
84.62,84.64,277.1826309768721,60.999999999999986
84.64,84.66,285.30470202322215,61.5
84.66,84.8,293.6647679174076,61.99999999999999
84.8,84.82,289.45455447340026,61.749999999999986
84.82,84.84,285.30470202322215,61.5
84.84,84.88,281.2143451832947,61.24999999999999
84.88,84.9,285.30470202322215,61.5
84.9,84.94,289.45455447340026,61.749999999999986
84.94,84.96,302.2698024407796,62.499999999999986
84.96,85.0,311.1269837220809,63.0
85.0,85.02,306.66641795877985,62.74999999999999
85.02,85.04,302.2698024407796,62.499999999999986
85.04,85.06,297.93622032611637,62.25
85.06,85.1,289.45455447340026,61.749999999999986
85.1,85.12,297.93622032611637,62.25
85.22,85.24,254.17759331190004,59.5
85.24,85.26,257.8746915402353,59.74999999999999
85.26,85.28,261.6255653005986,60.0
85.28,85.32,265.4309967761148,60.249999999999986
85.32,85.4,261.6255653005986,60.0
85.4,85.42,257.8746915402353,59.74999999999999
85.42,85.44,254.17759331190004,59.5
85.44,85.46,250.53349964647214,59.249999999999986
85.46,85.48,246.94165062806206,58.99999999999999
85.48,85.52,236.4721347825532,58.24999999999999
85.52,85.54,233.08188075904496,58.0
85.54,85.56,226.44649206156825,57.49999999999999
85.56,85.58,220.0,57.0
85.72,85.82,236.4721347825532,58.24999999999999
85.82,85.94,233.08188075904496,58.0
85.94,85.96,229.74023213403103,57.75
86.04,86.06,257.8746915402353,59.74999999999999
86.06,86.1,254.17759331190004,59.5
86.1,86.14,250.53349964647214,59.249999999999986
86.14,86.18,254.17759331190004,59.5
86.4,86.52,179.73069985652097,53.5
86.52,86.54,184.9972113558172,54.0
86.54,86.6,187.68805775749541,54.25
87.28,87.36,261.6255653005986,60.0
87.36,87.42,265.4309967761148,60.249999999999986
87.42,87.54,261.6255653005986,60.0
87.54,87.58,265.4309967761148,60.249999999999986
87.64,87.66,265.4309967761148,60.249999999999986
87.66,87.76,257.8746915402353,59.74999999999999
87.76,87.8,254.17759331190004,59.5
87.8,87.88,250.53349964647214,59.249999999999986
88.3,88.32,160.12185011264063,51.49999999999999
88.32,88.34,167.21105006640263,52.24999999999999
